Year 2014 hourly ACE attitude vectors (direction cosines) in RTN, J2000GCI, and GSE coordinate systems
Flag=0 indicates OK data, Flag=1 indicates spacecraft maneuver in progress. Flag=2 indicates invalid data
Year	DOY	Secofday	Flag	RTN_r		RTN_t		RTN_n		J2GCI_x		J2GCI_y		J2GCI_z		GSE_x		GSE_y		GSE_z
2014	  4	   10800	0	-0.96989	-0.03415	 0.24115	 0.28481	-0.94611	-0.15413	 0.97014	 0.06044	 0.23490
2014	  4	   14400	0	-0.96993	-0.03342	 0.24108	 0.28479	-0.94612	-0.15412	 0.97018	 0.05971	 0.23492
2014	  4	   18000	0	-0.96997	-0.03270	 0.24101	 0.28478	-0.94613	-0.15410	 0.97022	 0.05897	 0.23493
2014	  4	   21600	0	-0.97001	-0.03197	 0.24095	 0.28476	-0.94613	-0.15409	 0.97026	 0.05824	 0.23495
2014	  4	   25200	0	-0.97005	-0.03125	 0.24088	 0.28474	-0.94614	-0.15407	 0.97030	 0.05750	 0.23497
2014	  4	   28800	0	-0.97009	-0.03053	 0.24081	 0.28473	-0.94615	-0.15406	 0.97034	 0.05676	 0.23498
2014	  4	   32400	0	-0.97013	-0.02980	 0.24074	 0.28471	-0.94616	-0.15404	 0.97038	 0.05603	 0.23500
2014	  4	   36000	0	-0.97017	-0.02908	 0.24067	 0.28469	-0.94616	-0.15403	 0.97042	 0.05529	 0.23502
2014	  4	   39600	0	-0.97021	-0.02835	 0.24061	 0.28468	-0.94617	-0.15401	 0.97045	 0.05456	 0.23503
2014	  4	   43200	0	-0.97025	-0.02763	 0.24054	 0.28466	-0.94618	-0.15400	 0.97049	 0.05382	 0.23505
2014	  4	   46800	0	-0.97029	-0.02681	 0.24046	 0.28455	-0.94621	-0.15399	 0.97053	 0.05299	 0.23507
2014	  4	   50400	0	-0.97033	-0.02608	 0.24039	 0.28454	-0.94622	-0.15399	 0.97057	 0.05225	 0.23508
2014	  4	   54000	0	-0.97037	-0.02536	 0.24031	 0.28452	-0.94622	-0.15399	 0.97061	 0.05151	 0.23508
2014	  4	   57600	0	-0.97040	-0.02463	 0.24023	 0.28450	-0.94623	-0.15399	 0.97065	 0.05077	 0.23508
2014	  4	   61200	0	-0.97044	-0.02390	 0.24015	 0.28448	-0.94623	-0.15399	 0.97069	 0.05004	 0.23509
2014	  4	   64800	0	-0.97048	-0.02318	 0.24007	 0.28446	-0.94624	-0.15398	 0.97072	 0.04930	 0.23509
2014	  4	   68400	0	-0.97052	-0.02245	 0.23999	 0.28444	-0.94625	-0.15398	 0.97076	 0.04856	 0.23510
2014	  4	   72000	0	-0.97055	-0.02173	 0.23991	 0.28443	-0.94625	-0.15398	 0.97079	 0.04782	 0.23510
2014	  4	   75600	0	-0.97059	-0.02100	 0.23983	 0.28441	-0.94626	-0.15398	 0.97083	 0.04708	 0.23510
2014	  4	   79200	0	-0.97062	-0.02028	 0.23975	 0.28439	-0.94626	-0.15398	 0.97086	 0.04634	 0.23511
2014	  4	   82800	0	-0.97066	-0.01955	 0.23967	 0.28437	-0.94627	-0.15398	 0.97090	 0.04561	 0.23511
2014	  5	       0	0	-0.97069	-0.01882	 0.23959	 0.28435	-0.94627	-0.15398	 0.97093	 0.04487	 0.23512
2014	  5	    3600	0	-0.97072	-0.01810	 0.23951	 0.28434	-0.94628	-0.15398	 0.97096	 0.04413	 0.23512
2014	  5	    7200	0	-0.97076	-0.01737	 0.23943	 0.28432	-0.94628	-0.15398	 0.97100	 0.04339	 0.23512
2014	  5	   10800	0	-0.97079	-0.01665	 0.23935	 0.28430	-0.94629	-0.15398	 0.97103	 0.04265	 0.23512
2014	  5	   14400	0	-0.97082	-0.01592	 0.23927	 0.28428	-0.94629	-0.15398	 0.97106	 0.04191	 0.23513
2014	  5	   18000	0	-0.97085	-0.01520	 0.23919	 0.28426	-0.94630	-0.15398	 0.97109	 0.04117	 0.23513
2014	  5	   21600	0	-0.97088	-0.01447	 0.23911	 0.28425	-0.94631	-0.15398	 0.97112	 0.04044	 0.23513
2014	  5	   25200	0	-0.97092	-0.01374	 0.23903	 0.28423	-0.94631	-0.15398	 0.97115	 0.03970	 0.23514
2014	  5	   28800	0	-0.97095	-0.01302	 0.23895	 0.28421	-0.94632	-0.15398	 0.97118	 0.03896	 0.23514
2014	  5	   32400	0	-0.97097	-0.01229	 0.23887	 0.28419	-0.94632	-0.15398	 0.97121	 0.03822	 0.23514
2014	  5	   36000	0	-0.97100	-0.01157	 0.23879	 0.28417	-0.94633	-0.15398	 0.97124	 0.03748	 0.23514
2014	  5	   39600	0	-0.97103	-0.01084	 0.23870	 0.28416	-0.94633	-0.15398	 0.97127	 0.03674	 0.23514
2014	  5	   43200	0	-0.97106	-0.01012	 0.23862	 0.28414	-0.94634	-0.15398	 0.97129	 0.03600	 0.23515
2014	  5	   46800	0	-0.97109	-0.00939	 0.23854	 0.28412	-0.94634	-0.15398	 0.97132	 0.03526	 0.23515
2014	  5	   50400	0	-0.97111	-0.00866	 0.23846	 0.28410	-0.94635	-0.15398	 0.97135	 0.03453	 0.23515
2014	  5	   54000	0	-0.97114	-0.00794	 0.23838	 0.28408	-0.94636	-0.15397	 0.97137	 0.03379	 0.23515
2014	  5	   57600	0	-0.97117	-0.00721	 0.23830	 0.28407	-0.94636	-0.15397	 0.97140	 0.03305	 0.23515
